Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3817115340, 700, 0, 333, 1036, 1587, 9, 500, 14, 1, 7000
3817116376, 700, 0, 331, 1031, 1558, 9, 500, 14, 1, 7000
3817117407, 700, 0, 343, 1046, 1619, 9, 500, 14, 1, 7000
3817118453, 700, 0, 334, 1036, 1536, 9, 500, 14, 1, 7000
3817119489, 700, 0, 335, 1035, 1445, 9, 500, 14, 1, 7000
3817120524, 700, 0, 346, 1046, 1546, 9, 500, 14, 1, 7000
3817121570, 700, 0, 336, 1037, 1501, 9, 500, 14, 1, 7000
3817122607, 700, 0, 340, 1040, 1502, 9, 500, 14, 1, 7000
3817123647, 702, 0, 333, 1036, 1457, 9, 500, 14, 1, 7000
3817124683, 700, 0, 335, 1037, 1443, 9, 500, 14, 1, 7000
3817125720, 701, 0, 345, 1046, 1509, 9, 500, 14, 1, 7000
3817126766, 700, 0, 338, 1039, 1490, 9, 500, 14, 1, 7000
3817127805, 700, 0, 339, 1042, 1431, 9, 500, 14, 1, 7000
3817128847, 702, 0, 344, 1047, 1442, 9, 500, 14, 1, 7000
3817129894, 700, 0, 336, 1038, 1385, 9, 500, 14, 1, 7000
3817130932, 700, 2, 335, 1038, 1399, 9, 500, 14, 1, 7000
3817131970, 701, 0, 336, 1038, 1393, 9, 500, 14, 1, 7000
3817133008, 700, 0, 337, 1037, 1368, 9, 500, 14, 1, 7000
3817134046, 700, 1, 335, 1037, 1376, 9, 500, 14, 1, 7000
3817135083, 700, 0, 338, 1039, 1325, 9, 500, 14, 1, 7000
3817136122, 700, 0, 332, 1035, 1371, 9, 500, 14, 1, 7000
3817137157, 700, 0, 338, 1039, 1397, 9, 500, 14, 1, 7000
3817138196, 701, 0, 339, 1040, 1378, 9, 500, 14, 1, 7000
3817139236, 700, 0, 338, 1038, 1379, 9, 500, 14, 1, 7000
3817140274, 700, 1, 336, 1038, 1397, 9, 500, 14, 1, 7000
3817141312, 700, 0, 336, 1039, 1330, 9, 500, 14, 1, 7000
3817142351, 700, 0, 335, 1036, 1456, 9, 500, 14, 1, 7000
3817143387, 700, 0, 343, 1047, 1342, 9, 500, 14, 1, 7000
3817144434, 700, 0, 334, 1035, 1355, 9, 500, 14, 1, 7000
3817145469, 700, 1, 340, 1041, 1365, 9, 500, 14, 1, 7000
3817146510, 700, 0, 339, 1040, 1303, 9, 500, 14, 1, 7000
3817147550, 701, 0, 333, 1034, 1375, 9, 500, 14, 1, 7000
3817148585, 701, 0, 335, 1039, 1325, 9, 500, 14, 1, 7000
3817149624, 700, 0, 334, 1037, 1338, 9, 500, 14, 1, 7000
3817150661, 700, 0, 337, 1038, 1325, 9, 500, 14, 1, 7000
3817151699, 700, 0, 340, 1040, 1282, 9, 500, 14, 1, 7000
3817152740, 700, 0, 338, 1039, 1342, 9, 500, 14, 1, 7000
