Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3820290329, 800, 0, 54, 1066, 240, 10, 48, 16, 1, 739
3820291395, 750, 0, 54, 1004, 234, 10, 49, 15, 0, 726
3820292399, 800, 0, 56, 1063, 252, 10, 50, 16, 0, 786
3820293462, 800, 0, 57, 1064, 260, 10, 50, 16, 0, 793
3820294526, 800, 0, 58, 1059, 252, 10, 52, 16, 0, 792
3820295585, 800, 0, 61, 1063, 253, 10, 53, 16, 0, 841
3820296648, 801, 0, 62, 1053, 256, 10, 52, 16, 0, 832
3820297701, 800, 0, 62, 1049, 265, 10, 52, 16, 0, 832
3820298750, 800, 0, 60, 1049, 263, 10, 52, 16, 0, 832
3820299799, 800, 0, 54, 1052, 251, 10, 52, 16, 0, 818
3820300851, 800, 0, 61, 1048, 249, 10, 51, 16, 0, 808
3820301899, 802, 0, 58, 1041, 249, 10, 52, 16, 0, 822
3820302940, 801, 0, 60, 1044, 262, 10, 52, 16, 0, 832
3820303984, 800, 0, 63, 1037, 266, 10, 54, 16, 0, 848
3820305021, 802, 0, 63, 1030, 252, 10, 56, 16, 0, 877
3820306051, 800, 0, 63, 1039, 268, 10, 57, 16, 0, 895
3820307091, 800, 0, 65, 1035, 280, 10, 58, 16, 0, 916
3820308126, 802, 0, 71, 1032, 287, 10, 58, 16, 0, 928
3820309159, 800, 0, 71, 1036, 291, 10, 58, 16, 0, 928
3820310195, 800, 0, 68, 1038, 295, 10, 60, 16, 0, 940
3820311233, 800, 0, 68, 1025, 299, 10, 60, 16, 1, 956
3820312258, 802, 0, 67, 1029, 300, 10, 59, 16, 1, 936
3820313287, 802, 0, 64, 1033, 290, 10, 58, 16, 1, 928
3820314320, 800, 0, 67, 1033, 299, 10, 59, 16, 1, 929
3820315353, 800, 0, 61, 1034, 298, 10, 58, 16, 1, 924
3820316387, 800, 0, 62, 1034, 285, 10, 57, 16, 1, 902
3820317421, 801, 0, 65, 1046, 271, 10, 57, 16, 1, 896
3820318468, 801, 0, 70, 1047, 258, 10, 54, 16, 1, 862
3820319515, 800, 0, 60, 1046, 271, 10, 53, 16, 1, 839
3820320561, 800, 0, 57, 1050, 273, 10, 52, 16, 1, 832
3820321611, 800, 0, 56, 1052, 254, 10, 52, 16, 1, 819
3820322663, 800, 0, 59, 1066, 267, 10, 53, 16, 1, 844
3820323729, 802, 0, 59, 1058, 263, 10, 52, 16, 1, 814
3820324787, 800, 0, 62, 1067, 254, 10, 51, 16, 1, 816
3820325854, 750, 0, 54, 1006, 239, 10, 51, 15, 1, 759
3820326861, 750, 0, 54, 1003, 242, 10, 50, 15, 1, 748
3820327864, 750, 0, 53, 1014, 229, 10, 49, 15, 1, 734
3820328878, 750, 0, 57, 1010, 231, 10, 49, 15, 1, 720
3820329888, 751, 0, 56, 1027, 223, 10, 47, 15, 1, 704
3820330915, 750, 0, 42, 1027, 218, 10, 46, 15, 1, 652
3820331942, 750, 0, 45, 1022, 206, 10, 43, 15, 1, 635
3820332964, 751, 0, 51, 1044, 208, 10, 43, 15, 1, 644
3820334008, 751, 0, 50, 1031, 204, 10, 43, 15, 1, 645
3820335039, 753, 0, 50, 1031, 214, 10, 43, 15, 1, 642
3820336070, 750, 0, 55, 1043, 194, 10, 43, 15, 1, 617
3820337113, 750, 0, 49, 1068, 197, 10, 39, 15, 1, 566
3820338181, 750, 0, 51, 1053, 174, 10, 36, 15, 1, 540
3820339235, 750, 0, 40, 1065, 175, 10, 36, 15, 1, 538
3820340300, 751, 0, 43, 1055, 171, 10, 35, 15, 1, 511
3820341355, 750, 0, 41, 1037, 156, 10, 33, 15, 1, 479
3820342392, 751, 0, 36, 1051, 149, 10, 31, 15, 1, 465
